areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesBySpecimenDateRollingSum
E12000007,London,region,2021-10-14,3470,22337
E12000007,London,region,2021-10-13,3571,21840
E12000007,London,region,2021-10-12,3429,21132
E12000007,London,region,2021-10-11,3889,20830
E12000007,London,region,2021-10-10,2785,20304
E12000007,London,region,2021-10-09,2489,20093
E12000007,London,region,2021-10-08,2704,19806
E12000007,London,region,2021-10-07,2973,19333
E12000007,London,region,2021-10-06,2863,19011
E12000007,London,region,2021-10-05,3127,18978
E12000007,London,region,2021-10-04,3363,18695
E12000007,London,region,2021-10-03,2574,18853
E12000007,London,region,2021-10-02,2202,18837
E12000007,London,region,2021-10-01,2231,18972
E12000007,London,region,2021-09-30,2651,19178
E12000007,London,region,2021-09-29,2830,19322
E12000007,London,region,2021-09-28,2844,19363
E12000007,London,region,2021-09-27,3521,19488
E12000007,London,region,2021-09-26,2558,19145
E12000007,London,region,2021-09-25,2337,18966
E12000007,London,region,2021-09-24,2437,18794
E12000007,London,region,2021-09-23,2795,18774
E12000007,London,region,2021-09-22,2871,18422
E12000007,London,region,2021-09-21,2969,18041
E12000007,London,region,2021-09-20,3178,17715
E12000007,London,region,2021-09-19,2379,17397
E12000007,London,region,2021-09-18,2165,17082
E12000007,London,region,2021-09-17,2417,17144
E12000007,London,region,2021-09-16,2443,17299
E12000007,London,region,2021-09-15,2490,17664
E12000007,London,region,2021-09-14,2643,18389
E12000007,London,region,2021-09-13,2860,19209
E12000007,London,region,2021-09-12,2064,20241
E12000007,London,region,2021-09-11,2227,20882
E12000007,London,region,2021-09-10,2572,21413
E12000007,London,region,2021-09-09,2808,22372
E12000007,London,region,2021-09-08,3215,23376
E12000007,London,region,2021-09-07,3463,23838
E12000007,London,region,2021-09-06,3892,24186
E12000007,London,region,2021-09-05,2705,23167
E12000007,London,region,2021-09-04,2758,22748
E12000007,London,region,2021-09-03,3531,22638
E12000007,London,region,2021-09-02,3812,22252
E12000007,London,region,2021-09-01,3677,21686
E12000007,London,region,2021-08-31,3811,21538
E12000007,London,region,2021-08-30,2873,21242
E12000007,London,region,2021-08-29,2286,22026
E12000007,London,region,2021-08-28,2648,22463
E12000007,London,region,2021-08-27,3145,22544
E12000007,London,region,2021-08-26,3246,22567
E12000007,London,region,2021-08-25,3529,22951
E12000007,London,region,2021-08-24,3515,23226
E12000007,London,region,2021-08-23,3657,23537
E12000007,London,region,2021-08-22,2723,23807
E12000007,London,region,2021-08-21,2729,23844
E12000007,London,region,2021-08-20,3168,24063
E12000007,London,region,2021-08-19,3630,24658
E12000007,London,region,2021-08-18,3804,25046
E12000007,London,region,2021-08-17,3826,25614
E12000007,London,region,2021-08-16,3927,25717
E12000007,London,region,2021-08-15,2760,25667
E12000007,London,region,2021-08-14,2948,25824
E12000007,London,region,2021-08-13,3763,25890
E12000007,London,region,2021-08-12,4018,25853
E12000007,London,region,2021-08-11,4372,26125
E12000007,London,region,2021-08-10,3929,26047
E12000007,London,region,2021-08-09,3877,26151
E12000007,London,region,2021-08-08,2917,26262
E12000007,London,region,2021-08-07,3014,26048
E12000007,London,region,2021-08-06,3726,25705
E12000007,London,region,2021-08-05,4290,25336
E12000007,London,region,2021-08-04,4294,24948
E12000007,London,region,2021-08-03,4033,24618
E12000007,London,region,2021-08-02,3988,24492
E12000007,London,region,2021-08-01,2703,24547
E12000007,London,region,2021-07-31,2671,24726
E12000007,London,region,2021-07-30,3357,25173
E12000007,London,region,2021-07-29,3902,25750
E12000007,London,region,2021-07-28,3964,26162
E12000007,London,region,2021-07-27,3907,26983
E12000007,London,region,2021-07-26,4043,28236
E12000007,London,region,2021-07-25,2882,30331
E12000007,London,region,2021-07-24,3118,31972
E12000007,London,region,2021-07-23,3934,33936
E12000007,London,region,2021-07-22,4314,37139
E12000007,London,region,2021-07-21,4785,40643
E12000007,London,region,2021-07-20,5160,42432
E12000007,London,region,2021-07-19,6138,42582
E12000007,London,region,2021-07-18,4523,41413
E12000007,London,region,2021-07-17,5082,40173
E12000007,London,region,2021-07-16,7137,38342
E12000007,London,region,2021-07-15,7818,34859
E12000007,London,region,2021-07-14,6574,30731
E12000007,London,region,2021-07-13,5310,28660
E12000007,London,region,2021-07-12,4969,27375
E12000007,London,region,2021-07-11,3283,26269
E12000007,London,region,2021-07-10,3251,25625
E12000007,London,region,2021-07-09,3654,25057
E12000007,London,region,2021-07-08,3690,24346
E12000007,London,region,2021-07-07,4503,23754
E12000007,London,region,2021-07-06,4025,22334
E12000007,London,region,2021-07-05,3863,21305
E12000007,London,region,2021-07-04,2639,20315
E12000007,London,region,2021-07-03,2683,19566
E12000007,London,region,2021-07-02,2943,18606
E12000007,London,region,2021-07-01,3098,17720
E12000007,London,region,2021-06-30,3083,16581
E12000007,London,region,2021-06-29,2996,15469
E12000007,London,region,2021-06-28,2873,14260
E12000007,London,region,2021-06-27,1890,13041
E12000007,London,region,2021-06-26,1723,12122
E12000007,London,region,2021-06-25,2057,11323
E12000007,London,region,2021-06-24,1959,10304
E12000007,London,region,2021-06-23,1971,9645
E12000007,London,region,2021-06-22,1787,8837
E12000007,London,region,2021-06-21,1654,8351
E12000007,London,region,2021-06-20,971,7905
E12000007,London,region,2021-06-19,924,7701
E12000007,London,region,2021-06-18,1038,7549
E12000007,London,region,2021-06-17,1300,7449
E12000007,London,region,2021-06-16,1163,7146
E12000007,London,region,2021-06-15,1301,7060
E12000007,London,region,2021-06-14,1208,6854
E12000007,London,region,2021-06-13,767,6663
E12000007,London,region,2021-06-12,772,6563
E12000007,London,region,2021-06-11,938,6389
E12000007,London,region,2021-06-10,997,6154
E12000007,London,region,2021-06-09,1077,5955
E12000007,London,region,2021-06-08,1095,5692
E12000007,London,region,2021-06-07,1017,5310
E12000007,London,region,2021-06-06,667,4808
E12000007,London,region,2021-06-05,598,4542
E12000007,London,region,2021-06-04,703,4330
E12000007,London,region,2021-06-03,798,4057
E12000007,London,region,2021-06-02,814,3779
E12000007,London,region,2021-06-01,713,3450
E12000007,London,region,2021-05-31,515,3161
E12000007,London,region,2021-05-30,401,3026
E12000007,London,region,2021-05-29,386,2906
E12000007,London,region,2021-05-28,430,2769
E12000007,London,region,2021-05-27,520,2612
E12000007,London,region,2021-05-26,485,2421
E12000007,London,region,2021-05-25,424,2296
E12000007,London,region,2021-05-24,380,2201
E12000007,London,region,2021-05-23,281,2161
E12000007,London,region,2021-05-22,249,2104
E12000007,London,region,2021-05-21,273,2049
E12000007,London,region,2021-05-20,329,2027
E12000007,London,region,2021-05-19,360,1961
E12000007,London,region,2021-05-18,329,1834
E12000007,London,region,2021-05-17,340,1803
E12000007,London,region,2021-05-16,224,1825
E12000007,London,region,2021-05-15,194,1888
E12000007,London,region,2021-05-14,251,1885
E12000007,London,region,2021-05-13,263,1871
E12000007,London,region,2021-05-12,233,1908
E12000007,London,region,2021-05-11,298,1958
E12000007,London,region,2021-05-10,362,1976
E12000007,London,region,2021-05-09,287,1864
E12000007,London,region,2021-05-08,191,1760
E12000007,London,region,2021-05-07,237,1756
E12000007,London,region,2021-05-06,300,1759
E12000007,London,region,2021-05-05,283,1675
E12000007,London,region,2021-05-04,316,1699
E12000007,London,region,2021-05-03,250,1669
E12000007,London,region,2021-05-02,183,1744
E12000007,London,region,2021-05-01,187,1842
E12000007,London,region,2021-04-30,240,1902
E12000007,London,region,2021-04-29,216,1912
E12000007,London,region,2021-04-28,307,2023
E12000007,London,region,2021-04-27,286,2105
E12000007,London,region,2021-04-26,325,2196
E12000007,London,region,2021-04-25,281,2266
E12000007,London,region,2021-04-24,247,2380
E12000007,London,region,2021-04-23,250,2364
E12000007,London,region,2021-04-22,327,2446
E12000007,London,region,2021-04-21,389,2440
E12000007,London,region,2021-04-20,377,2346
E12000007,London,region,2021-04-19,395,2272
E12000007,London,region,2021-04-18,395,2230
E12000007,London,region,2021-04-17,231,2147
E12000007,London,region,2021-04-16,332,2209
E12000007,London,region,2021-04-15,321,2253
E12000007,London,region,2021-04-14,295,2262
E12000007,London,region,2021-04-13,303,2339
E12000007,London,region,2021-04-12,353,2395
E12000007,London,region,2021-04-11,312,2304
E12000007,London,region,2021-04-10,293,2213
E12000007,London,region,2021-04-09,376,2172
E12000007,London,region,2021-04-08,330,2067
E12000007,London,region,2021-04-07,372,2107
E12000007,London,region,2021-04-06,359,2057
E12000007,London,region,2021-04-05,262,2082
E12000007,London,region,2021-04-04,221,2248
E12000007,London,region,2021-04-03,252,2557
E12000007,London,region,2021-04-02,271,2627
E12000007,London,region,2021-04-01,370,2813
E12000007,London,region,2021-03-31,322,2914
E12000007,London,region,2021-03-30,384,3228
E12000007,London,region,2021-03-29,428,3333
E12000007,London,region,2021-03-28,530,3458
E12000007,London,region,2021-03-27,322,3407
E12000007,London,region,2021-03-26,457,3472
E12000007,London,region,2021-03-25,471,3467
E12000007,London,region,2021-03-24,636,3481
E12000007,London,region,2021-03-23,489,3322
E12000007,London,region,2021-03-22,553,3355
E12000007,London,region,2021-03-21,479,3419
E12000007,London,region,2021-03-20,387,3312
E12000007,London,region,2021-03-19,452,3308
E12000007,London,region,2021-03-18,485,3384
E12000007,London,region,2021-03-17,477,3371
E12000007,London,region,2021-03-16,522,3439
E12000007,London,region,2021-03-15,617,3533
E12000007,London,region,2021-03-14,372,3497
E12000007,London,region,2021-03-13,383,3550
E12000007,London,region,2021-03-12,528,3583
E12000007,London,region,2021-03-11,472,3570
E12000007,London,region,2021-03-10,545,3632
E12000007,London,region,2021-03-09,616,3683
E12000007,London,region,2021-03-08,581,3745
E12000007,London,region,2021-03-07,425,3740
E12000007,London,region,2021-03-06,416,3814
E12000007,London,region,2021-03-05,515,3926
E12000007,London,region,2021-03-04,534,4053
E12000007,London,region,2021-03-03,596,4184
E12000007,London,region,2021-03-02,678,4351
E12000007,London,region,2021-03-01,576,4630
E12000007,London,region,2021-02-28,499,5100
E12000007,London,region,2021-02-27,528,5364
E12000007,London,region,2021-02-26,642,5659
E12000007,London,region,2021-02-25,665,6077
E12000007,London,region,2021-02-24,763,6556
E12000007,London,region,2021-02-23,957,6922
E12000007,London,region,2021-02-22,1046,7195
E12000007,London,region,2021-02-21,763,7576
E12000007,London,region,2021-02-20,823,7728
E12000007,London,region,2021-02-19,1060,7802
E12000007,London,region,2021-02-18,1144,8057
E12000007,London,region,2021-02-17,1129,8398
E12000007,London,region,2021-02-16,1230,8844
E12000007,London,region,2021-02-15,1427,9318
E12000007,London,region,2021-02-14,915,9751
E12000007,London,region,2021-02-13,897,10219
E12000007,London,region,2021-02-12,1315,10913
E12000007,London,region,2021-02-11,1485,11784
E12000007,London,region,2021-02-10,1575,12837
E12000007,London,region,2021-02-09,1704,14041
E12000007,London,region,2021-02-08,1860,15357
E12000007,London,region,2021-02-07,1383,16873
E12000007,London,region,2021-02-06,1591,17778
E12000007,London,region,2021-02-05,2186,18902
E12000007,London,region,2021-02-04,2538,20214
E12000007,London,region,2021-02-03,2779,21648
E12000007,London,region,2021-02-02,3020,23183
E12000007,London,region,2021-02-01,3376,24456
E12000007,London,region,2021-01-31,2288,26184
E12000007,London,region,2021-01-30,2715,27095
E12000007,London,region,2021-01-29,3498,28639
E12000007,London,region,2021-01-28,3972,30881
E12000007,London,region,2021-01-27,4314,32853
E12000007,London,region,2021-01-26,4293,34916
E12000007,London,region,2021-01-25,5104,37836
E12000007,London,region,2021-01-24,3199,41248
E12000007,London,region,2021-01-23,4259,43572
E12000007,London,region,2021-01-22,5740,45624
E12000007,London,region,2021-01-21,5944,48281
E12000007,London,region,2021-01-20,6377,51495
E12000007,London,region,2021-01-19,7213,54628
E12000007,London,region,2021-01-18,8516,57496
E12000007,London,region,2021-01-17,5523,60824
E12000007,London,region,2021-01-16,6311,62942
E12000007,London,region,2021-01-15,8397,65591
E12000007,London,region,2021-01-14,9158,67964
E12000007,London,region,2021-01-13,9510,71160
E12000007,London,region,2021-01-12,10081,75535
E12000007,London,region,2021-01-11,11844,80349
E12000007,London,region,2021-01-10,7641,86157
E12000007,London,region,2021-01-09,8960,91913
E12000007,London,region,2021-01-08,10770,96894
E12000007,London,region,2021-01-07,12354,93013
E12000007,London,region,2021-01-06,13885,93326
E12000007,London,region,2021-01-05,14895,97099
E12000007,London,region,2021-01-04,17652,102469
E12000007,London,region,2021-01-03,13397,95697
E12000007,London,region,2021-01-02,13941,95664
E12000007,London,region,2021-01-01,6889,93808
E12000007,London,region,2020-12-31,12667,91332
E12000007,London,region,2020-12-30,17658,88259
E12000007,London,region,2020-12-29,20265,83133
E12000007,London,region,2020-12-28,10880,76437
E12000007,London,region,2020-12-27,13364,79052
E12000007,London,region,2020-12-26,12085,74766
E12000007,London,region,2020-12-25,4413,69969
E12000007,London,region,2020-12-24,9594,76558
E12000007,London,region,2020-12-23,12532,77281
E12000007,London,region,2020-12-22,13569,74914
E12000007,London,region,2020-12-21,13495,70319
E12000007,London,region,2020-12-20,9078,65262
E12000007,London,region,2020-12-19,7288,61755
E12000007,London,region,2020-12-18,11002,59216
E12000007,London,region,2020-12-17,10317,53752
E12000007,London,region,2020-12-16,10165,48515
E12000007,London,region,2020-12-15,8974,42812
E12000007,London,region,2020-12-14,8438,37597
E12000007,London,region,2020-12-13,5571,32908
E12000007,London,region,2020-12-12,4749,29782
E12000007,London,region,2020-12-11,5538,27310
E12000007,London,region,2020-12-10,5080,24736
E12000007,London,region,2020-12-09,4462,22143
E12000007,London,region,2020-12-08,3759,20520
E12000007,London,region,2020-12-07,3749,19250
E12000007,London,region,2020-12-06,2445,18221
E12000007,London,region,2020-12-05,2277,17446
E12000007,London,region,2020-12-04,2964,16823
E12000007,London,region,2020-12-03,2487,16093
E12000007,London,region,2020-12-02,2839,15698
E12000007,London,region,2020-12-01,2489,15124
E12000007,London,region,2020-11-30,2720,14814
E12000007,London,region,2020-11-29,1670,14524
E12000007,London,region,2020-11-28,1654,14362
E12000007,London,region,2020-11-27,2234,14222
E12000007,London,region,2020-11-26,2092,14140
E12000007,London,region,2020-11-25,2265,14260
E12000007,London,region,2020-11-24,2179,14483
E12000007,London,region,2020-11-23,2430,14901
E12000007,London,region,2020-11-22,1508,15588
E12000007,London,region,2020-11-21,1514,15910
E12000007,London,region,2020-11-20,2152,16356
E12000007,London,region,2020-11-19,2212,16948
E12000007,London,region,2020-11-18,2488,17626
E12000007,London,region,2020-11-17,2597,18099
E12000007,London,region,2020-11-16,3117,18278
E12000007,London,region,2020-11-15,1830,18289
E12000007,London,region,2020-11-14,1960,18251
E12000007,London,region,2020-11-13,2744,17958
E12000007,London,region,2020-11-12,2890,17359
E12000007,London,region,2020-11-11,2961,16584
E12000007,London,region,2020-11-10,2776,15707
E12000007,London,region,2020-11-09,3128,15093
E12000007,London,region,2020-11-08,1792,14930
E12000007,London,region,2020-11-07,1667,14364
E12000007,London,region,2020-11-06,2145,14100
E12000007,London,region,2020-11-05,2115,13850
E12000007,London,region,2020-11-04,2084,13765
E12000007,London,region,2020-11-03,2162,13677
E12000007,London,region,2020-11-02,2965,13626
E12000007,London,region,2020-11-01,1226,13222
