areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingSum
E12000006,East of England,region,2023-11-02,729
E12000006,East of England,region,2023-11-01,733
E12000006,East of England,region,2023-10-31,740
E12000006,East of England,region,2023-10-30,744
E12000006,East of England,region,2023-10-29,757
E12000006,East of England,region,2023-10-28,766
E12000006,East of England,region,2023-10-27,763
E12000006,East of England,region,2023-10-26,803
E12000006,East of England,region,2023-10-25,835
E12000006,East of England,region,2023-10-24,900
E12000006,East of England,region,2023-10-23,911
E12000006,East of England,region,2023-10-22,919
E12000006,East of England,region,2023-10-21,926
E12000006,East of England,region,2023-10-20,927
E12000006,East of England,region,2023-10-19,946
E12000006,East of England,region,2023-10-18,957
E12000006,East of England,region,2023-10-17,968
E12000006,East of England,region,2023-10-16,1044
E12000006,East of England,region,2023-10-15,1141
E12000006,East of England,region,2023-10-14,1221
E12000006,East of England,region,2023-10-13,1307
E12000006,East of England,region,2023-10-12,1347
E12000006,East of England,region,2023-10-11,1419
E12000006,East of England,region,2023-10-10,1469
E12000006,East of England,region,2023-10-09,1536
E12000006,East of England,region,2023-10-08,1536
E12000006,East of England,region,2023-10-07,1576
E12000006,East of England,region,2023-10-06,1583
E12000006,East of England,region,2023-10-05,1630
E12000006,East of England,region,2023-10-04,1640
E12000006,East of England,region,2023-10-03,1661
E12000006,East of England,region,2023-10-02,1656
E12000006,East of England,region,2023-10-01,1655
E12000006,East of England,region,2023-09-30,1619
E12000006,East of England,region,2023-09-29,1573
E12000006,East of England,region,2023-09-28,1500
E12000006,East of England,region,2023-09-27,1440
E12000006,East of England,region,2023-09-26,1403
E12000006,East of England,region,2023-09-25,1295
E12000006,East of England,region,2023-09-24,1263
E12000006,East of England,region,2023-09-23,1219
E12000006,East of England,region,2023-09-22,1206
E12000006,East of England,region,2023-09-21,1187
E12000006,East of England,region,2023-09-20,1198
E12000006,East of England,region,2023-09-19,1128
E12000006,East of England,region,2023-09-18,1149
E12000006,East of England,region,2023-09-17,1110
E12000006,East of England,region,2023-09-16,1127
E12000006,East of England,region,2023-09-15,1158
E12000006,East of England,region,2023-09-14,1184
E12000006,East of England,region,2023-09-13,1166
E12000006,East of England,region,2023-09-12,1215
E12000006,East of England,region,2023-09-11,1215
E12000006,East of England,region,2023-09-10,1252
E12000006,East of England,region,2023-09-09,1251
E12000006,East of England,region,2023-09-08,1252
E12000006,East of England,region,2023-09-07,1253
E12000006,East of England,region,2023-09-06,1245
E12000006,East of England,region,2023-09-05,1214
E12000006,East of England,region,2023-09-04,1166
E12000006,East of England,region,2023-09-03,1037
E12000006,East of England,region,2023-09-02,950
E12000006,East of England,region,2023-09-01,911
E12000006,East of England,region,2023-08-31,849
E12000006,East of England,region,2023-08-30,792
E12000006,East of England,region,2023-08-29,743
E12000006,East of England,region,2023-08-28,723
E12000006,East of England,region,2023-08-27,771
E12000006,East of England,region,2023-08-26,769
E12000006,East of England,region,2023-08-25,739
E12000006,East of England,region,2023-08-24,723
E12000006,East of England,region,2023-08-23,726
E12000006,East of England,region,2023-08-22,714
E12000006,East of England,region,2023-08-21,718
E12000006,East of England,region,2023-08-20,707
E12000006,East of England,region,2023-08-19,703
E12000006,East of England,region,2023-08-18,716
E12000006,East of England,region,2023-08-17,708
E12000006,East of England,region,2023-08-16,695
E12000006,East of England,region,2023-08-15,714
E12000006,East of England,region,2023-08-14,690
E12000006,East of England,region,2023-08-13,664
E12000006,East of England,region,2023-08-12,664
E12000006,East of England,region,2023-08-11,636
E12000006,East of England,region,2023-08-10,625
E12000006,East of England,region,2023-08-09,610
E12000006,East of England,region,2023-08-08,571
E12000006,East of England,region,2023-08-07,564
E12000006,East of England,region,2023-08-06,571
E12000006,East of England,region,2023-08-05,551
E12000006,East of England,region,2023-08-04,534
E12000006,East of England,region,2023-08-03,525
E12000006,East of England,region,2023-08-02,516
E12000006,East of England,region,2023-08-01,481
E12000006,East of England,region,2023-07-31,451
E12000006,East of England,region,2023-07-30,403
E12000006,East of England,region,2023-07-29,382
E12000006,East of England,region,2023-07-28,359
E12000006,East of England,region,2023-07-27,328
E12000006,East of England,region,2023-07-26,314
E12000006,East of England,region,2023-07-25,300
E12000006,East of England,region,2023-07-24,296
E12000006,East of England,region,2023-07-23,297
E12000006,East of England,region,2023-07-22,286
E12000006,East of England,region,2023-07-21,295
E12000006,East of England,region,2023-07-20,298
E12000006,East of England,region,2023-07-19,295
E12000006,East of England,region,2023-07-18,301
E12000006,East of England,region,2023-07-17,288
E12000006,East of England,region,2023-07-16,295
E12000006,East of England,region,2023-07-15,294
E12000006,East of England,region,2023-07-14,285
E12000006,East of England,region,2023-07-13,276
E12000006,East of England,region,2023-07-12,263
E12000006,East of England,region,2023-07-11,252
E12000006,East of England,region,2023-07-10,227
E12000006,East of England,region,2023-07-09,206
E12000006,East of England,region,2023-07-08,199
E12000006,East of England,region,2023-07-07,194
E12000006,East of England,region,2023-07-06,183
E12000006,East of England,region,2023-07-05,177
E12000006,East of England,region,2023-07-04,179
E12000006,East of England,region,2023-07-03,192
E12000006,East of England,region,2023-07-02,199
E12000006,East of England,region,2023-07-01,197
E12000006,East of England,region,2023-06-30,207
E12000006,East of England,region,2023-06-29,219
E12000006,East of England,region,2023-06-28,234
E12000006,East of England,region,2023-06-27,250
E12000006,East of England,region,2023-06-26,260
E12000006,East of England,region,2023-06-25,263
E12000006,East of England,region,2023-06-24,291
E12000006,East of England,region,2023-06-23,293
E12000006,East of England,region,2023-06-22,309
E12000006,East of England,region,2023-06-21,318
E12000006,East of England,region,2023-06-20,327
E12000006,East of England,region,2023-06-19,346
E12000006,East of England,region,2023-06-18,362
E12000006,East of England,region,2023-06-17,380
E12000006,East of England,region,2023-06-16,385
E12000006,East of England,region,2023-06-15,405
E12000006,East of England,region,2023-06-14,407
E12000006,East of England,region,2023-06-13,407
E12000006,East of England,region,2023-06-12,446
E12000006,East of England,region,2023-06-11,485
E12000006,East of England,region,2023-06-10,479
E12000006,East of England,region,2023-06-09,489
E12000006,East of England,region,2023-06-08,488
E12000006,East of England,region,2023-06-07,517
E12000006,East of England,region,2023-06-06,558
E12000006,East of England,region,2023-06-05,566
E12000006,East of England,region,2023-06-04,547
E12000006,East of England,region,2023-06-03,553
E12000006,East of England,region,2023-06-02,553
E12000006,East of England,region,2023-06-01,569
E12000006,East of England,region,2023-05-31,570
E12000006,East of England,region,2023-05-30,579
E12000006,East of England,region,2023-05-29,591
E12000006,East of England,region,2023-05-28,661
E12000006,East of England,region,2023-05-27,683
E12000006,East of England,region,2023-05-26,708
E12000006,East of England,region,2023-05-25,719
E12000006,East of England,region,2023-05-24,748
E12000006,East of England,region,2023-05-23,763
E12000006,East of England,region,2023-05-22,763
E12000006,East of England,region,2023-05-21,729
E12000006,East of England,region,2023-05-20,760
E12000006,East of England,region,2023-05-19,765
E12000006,East of England,region,2023-05-18,777
E12000006,East of England,region,2023-05-17,793
E12000006,East of England,region,2023-05-16,841
E12000006,East of England,region,2023-05-15,900
E12000006,East of England,region,2023-05-14,958
E12000006,East of England,region,2023-05-13,949
E12000006,East of England,region,2023-05-12,973
E12000006,East of England,region,2023-05-11,1009
E12000006,East of England,region,2023-05-10,1041
E12000006,East of England,region,2023-05-09,1053
E12000006,East of England,region,2023-05-08,1085
E12000006,East of England,region,2023-05-07,1086
E12000006,East of England,region,2023-05-06,1109
E12000006,East of England,region,2023-05-05,1125
E12000006,East of England,region,2023-05-04,1114
E12000006,East of England,region,2023-05-03,1102
E12000006,East of England,region,2023-05-02,1083
E12000006,East of England,region,2023-05-01,1046
E12000006,East of England,region,2023-04-30,1051
E12000006,East of England,region,2023-04-29,1065
E12000006,East of England,region,2023-04-28,1083
E12000006,East of England,region,2023-04-27,1116
E12000006,East of England,region,2023-04-26,1104
E12000006,East of England,region,2023-04-25,1112
E12000006,East of England,region,2023-04-24,1120
E12000006,East of England,region,2023-04-23,1153
E12000006,East of England,region,2023-04-22,1205
E12000006,East of England,region,2023-04-21,1207
E12000006,East of England,region,2023-04-20,1220
E12000006,East of England,region,2023-04-19,1305
E12000006,East of England,region,2023-04-18,1349
E12000006,East of England,region,2023-04-17,1406
E12000006,East of England,region,2023-04-16,1432
E12000006,East of England,region,2023-04-15,1390
E12000006,East of England,region,2023-04-14,1402
E12000006,East of England,region,2023-04-13,1390
E12000006,East of England,region,2023-04-12,1392
E12000006,East of England,region,2023-04-11,1403
E12000006,East of England,region,2023-04-10,1422
E12000006,East of England,region,2023-04-09,1405
E12000006,East of England,region,2023-04-08,1474
E12000006,East of England,region,2023-04-07,1566
E12000006,East of England,region,2023-04-06,1701
E12000006,East of England,region,2023-04-05,1818
E12000006,East of England,region,2023-04-04,1960
E12000006,East of England,region,2023-04-03,2070
E12000006,East of England,region,2023-04-02,2255
E12000006,East of England,region,2023-04-01,2355
E12000006,East of England,region,2023-03-31,2415
E12000006,East of England,region,2023-03-30,2518
E12000006,East of England,region,2023-03-29,2589
E12000006,East of England,region,2023-03-28,2689
E12000006,East of England,region,2023-03-27,2875
E12000006,East of England,region,2023-03-26,2952
E12000006,East of England,region,2023-03-25,2999
E12000006,East of England,region,2023-03-24,3011
E12000006,East of England,region,2023-03-23,2992
E12000006,East of England,region,2023-03-22,3042
E12000006,East of England,region,2023-03-21,3098
E12000006,East of England,region,2023-03-20,3067
E12000006,East of England,region,2023-03-19,3104
E12000006,East of England,region,2023-03-18,3195
E12000006,East of England,region,2023-03-17,3206
E12000006,East of England,region,2023-03-16,3226
E12000006,East of England,region,2023-03-15,3184
E12000006,East of England,region,2023-03-14,3055
E12000006,East of England,region,2023-03-13,2983
E12000006,East of England,region,2023-03-12,2864
E12000006,East of England,region,2023-03-11,2747
E12000006,East of England,region,2023-03-10,2705
E12000006,East of England,region,2023-03-09,2658
E12000006,East of England,region,2023-03-08,2617
E12000006,East of England,region,2023-03-07,2675
E12000006,East of England,region,2023-03-06,2706
E12000006,East of England,region,2023-03-05,2732
E12000006,East of England,region,2023-03-04,2681
E12000006,East of England,region,2023-03-03,2706
E12000006,East of England,region,2023-03-02,2673
E12000006,East of England,region,2023-03-01,2670
E12000006,East of England,region,2023-02-28,2641
E12000006,East of England,region,2023-02-27,2651
E12000006,East of England,region,2023-02-26,2770
E12000006,East of England,region,2023-02-25,2887
E12000006,East of England,region,2023-02-24,2951
E12000006,East of England,region,2023-02-23,3041
E12000006,East of England,region,2023-02-22,3143
E12000006,East of England,region,2023-02-21,3256
E12000006,East of England,region,2023-02-20,3280
E12000006,East of England,region,2023-02-19,3323
E12000006,East of England,region,2023-02-18,3219
E12000006,East of England,region,2023-02-17,3134
E12000006,East of England,region,2023-02-16,3104
E12000006,East of England,region,2023-02-15,2997
E12000006,East of England,region,2023-02-14,2881
E12000006,East of England,region,2023-02-13,2781
E12000006,East of England,region,2023-02-12,2699
E12000006,East of England,region,2023-02-11,2723
E12000006,East of England,region,2023-02-10,2733
E12000006,East of England,region,2023-02-09,2699
E12000006,East of England,region,2023-02-08,2719
E12000006,East of England,region,2023-02-07,2760
E12000006,East of England,region,2023-02-06,2768
E12000006,East of England,region,2023-02-05,2694
E12000006,East of England,region,2023-02-04,2649
E12000006,East of England,region,2023-02-03,2596
E12000006,East of England,region,2023-02-02,2503
E12000006,East of England,region,2023-02-01,2400
E12000006,East of England,region,2023-01-31,2237
E12000006,East of England,region,2023-01-30,2134
E12000006,East of England,region,2023-01-29,1950
E12000006,East of England,region,2023-01-28,1872
E12000006,East of England,region,2023-01-27,1756
E12000006,East of England,region,2023-01-26,1748
E12000006,East of England,region,2023-01-25,1647
E12000006,East of England,region,2023-01-24,1588
E12000006,East of England,region,2023-01-23,1488
E12000006,East of England,region,2023-01-22,1520
E12000006,East of England,region,2023-01-21,1531
E12000006,East of England,region,2023-01-20,1574
E12000006,East of England,region,2023-01-19,1532
E12000006,East of England,region,2023-01-18,1591
E12000006,East of England,region,2023-01-17,1610
E12000006,East of England,region,2023-01-16,1691
E12000006,East of England,region,2023-01-15,1748
E12000006,East of England,region,2023-01-14,1777
E12000006,East of England,region,2023-01-13,1880
E12000006,East of England,region,2023-01-12,2090
E12000006,East of England,region,2023-01-11,2303
E12000006,East of England,region,2023-01-10,2638
E12000006,East of England,region,2023-01-09,2991
E12000006,East of England,region,2023-01-08,3264
E12000006,East of England,region,2023-01-07,3436
E12000006,East of England,region,2023-01-06,3685
E12000006,East of England,region,2023-01-05,4003
E12000006,East of England,region,2023-01-04,4496
E12000006,East of England,region,2023-01-03,4891
E12000006,East of England,region,2023-01-02,5018
E12000006,East of England,region,2023-01-01,5045
E12000006,East of England,region,2022-12-31,5055
E12000006,East of England,region,2022-12-30,5035
E12000006,East of England,region,2022-12-29,4966
E12000006,East of England,region,2022-12-28,4821
E12000006,East of England,region,2022-12-27,4751
E12000006,East of England,region,2022-12-26,4965
E12000006,East of England,region,2022-12-25,5349
E12000006,East of England,region,2022-12-24,5571
E12000006,East of England,region,2022-12-23,5604
E12000006,East of England,region,2022-12-22,5540
E12000006,East of England,region,2022-12-21,5352
E12000006,East of England,region,2022-12-20,5135
E12000006,East of England,region,2022-12-19,4807
E12000006,East of England,region,2022-12-18,4462
E12000006,East of England,region,2022-12-17,4269
E12000006,East of England,region,2022-12-16,4076
E12000006,East of England,region,2022-12-15,3935
E12000006,East of England,region,2022-12-14,3758
E12000006,East of England,region,2022-12-13,3572
E12000006,East of England,region,2022-12-12,3381
E12000006,East of England,region,2022-12-11,3253
