areaCode,areaName,areaType,date,uniqueCasePositivityBySpecimenDateRollingSum
E12000003,Yorkshire and The Humber,region,2023-01-01,12.1
E12000003,Yorkshire and The Humber,region,2022-12-31,12.2
E12000003,Yorkshire and The Humber,region,2022-12-30,12.3
E12000003,Yorkshire and The Humber,region,2022-12-29,12.2
E12000003,Yorkshire and The Humber,region,2022-12-28,12.6
E12000003,Yorkshire and The Humber,region,2022-12-27,11.8
E12000003,Yorkshire and The Humber,region,2022-12-26,11.9
E12000003,Yorkshire and The Humber,region,2022-12-25,11.8
E12000003,Yorkshire and The Humber,region,2022-12-24,12.0
E12000003,Yorkshire and The Humber,region,2022-12-23,12.2
E12000003,Yorkshire and The Humber,region,2022-12-22,12.5
E12000003,Yorkshire and The Humber,region,2022-12-21,11.8
E12000003,Yorkshire and The Humber,region,2022-12-20,12.0
E12000003,Yorkshire and The Humber,region,2022-12-19,11.7
E12000003,Yorkshire and The Humber,region,2022-12-18,10.8
E12000003,Yorkshire and The Humber,region,2022-12-17,10.3
E12000003,Yorkshire and The Humber,region,2022-12-16,9.8
E12000003,Yorkshire and The Humber,region,2022-12-15,9.7
E12000003,Yorkshire and The Humber,region,2022-12-14,9.5
E12000003,Yorkshire and The Humber,region,2022-12-13,9.2
E12000003,Yorkshire and The Humber,region,2022-12-12,8.8
E12000003,Yorkshire and The Humber,region,2022-12-11,8.4
E12000003,Yorkshire and The Humber,region,2022-12-10,8.3
E12000003,Yorkshire and The Humber,region,2022-12-09,8.3
E12000003,Yorkshire and The Humber,region,2022-12-08,8.4
E12000003,Yorkshire and The Humber,region,2022-12-07,8.6
E12000003,Yorkshire and The Humber,region,2022-12-06,8.1
E12000003,Yorkshire and The Humber,region,2022-12-05,7.9
E12000003,Yorkshire and The Humber,region,2022-12-04,7.6
E12000003,Yorkshire and The Humber,region,2022-12-03,7.6
E12000003,Yorkshire and The Humber,region,2022-12-02,7.8
E12000003,Yorkshire and The Humber,region,2022-12-01,7.7
E12000003,Yorkshire and The Humber,region,2022-11-30,7.6
E12000003,Yorkshire and The Humber,region,2022-11-29,7.5
E12000003,Yorkshire and The Humber,region,2022-11-28,7.7
E12000003,Yorkshire and The Humber,region,2022-11-27,7.2
E12000003,Yorkshire and The Humber,region,2022-11-26,7.0
E12000003,Yorkshire and The Humber,region,2022-11-25,6.9
E12000003,Yorkshire and The Humber,region,2022-11-24,6.7
E12000003,Yorkshire and The Humber,region,2022-11-23,7.0
E12000003,Yorkshire and The Humber,region,2022-11-22,7.0
E12000003,Yorkshire and The Humber,region,2022-11-21,6.7
E12000003,Yorkshire and The Humber,region,2022-11-20,6.4
E12000003,Yorkshire and The Humber,region,2022-11-19,6.4
E12000003,Yorkshire and The Humber,region,2022-11-18,6.5
E12000003,Yorkshire and The Humber,region,2022-11-17,6.6
E12000003,Yorkshire and The Humber,region,2022-11-16,6.9
E12000003,Yorkshire and The Humber,region,2022-11-15,6.8
E12000003,Yorkshire and The Humber,region,2022-11-14,7.1
E12000003,Yorkshire and The Humber,region,2022-11-13,6.9
E12000003,Yorkshire and The Humber,region,2022-11-12,6.9
E12000003,Yorkshire and The Humber,region,2022-11-11,7.0
E12000003,Yorkshire and The Humber,region,2022-11-10,7.0
E12000003,Yorkshire and The Humber,region,2022-11-09,7.1
E12000003,Yorkshire and The Humber,region,2022-11-08,7.3
E12000003,Yorkshire and The Humber,region,2022-11-07,7.6
E12000003,Yorkshire and The Humber,region,2022-11-06,7.6
E12000003,Yorkshire and The Humber,region,2022-11-05,7.8
E12000003,Yorkshire and The Humber,region,2022-11-04,8.0
E12000003,Yorkshire and The Humber,region,2022-11-03,7.8
E12000003,Yorkshire and The Humber,region,2022-11-02,8.2
E12000003,Yorkshire and The Humber,region,2022-11-01,8.6
E12000003,Yorkshire and The Humber,region,2022-10-31,9.0
E12000003,Yorkshire and The Humber,region,2022-10-30,8.9
E12000003,Yorkshire and The Humber,region,2022-10-29,9.1
E12000003,Yorkshire and The Humber,region,2022-10-28,9.2
E12000003,Yorkshire and The Humber,region,2022-10-27,10.0
E12000003,Yorkshire and The Humber,region,2022-10-26,10.2
E12000003,Yorkshire and The Humber,region,2022-10-25,10.3
E12000003,Yorkshire and The Humber,region,2022-10-24,10.5
E12000003,Yorkshire and The Humber,region,2022-10-23,10.8
E12000003,Yorkshire and The Humber,region,2022-10-22,10.8
E12000003,Yorkshire and The Humber,region,2022-10-21,10.8
E12000003,Yorkshire and The Humber,region,2022-10-20,10.9
E12000003,Yorkshire and The Humber,region,2022-10-19,11.1
E12000003,Yorkshire and The Humber,region,2022-10-18,11.6
E12000003,Yorkshire and The Humber,region,2022-10-17,11.5
E12000003,Yorkshire and The Humber,region,2022-10-16,11.5
E12000003,Yorkshire and The Humber,region,2022-10-15,11.5
E12000003,Yorkshire and The Humber,region,2022-10-14,12.0
E12000003,Yorkshire and The Humber,region,2022-10-13,12.4
E12000003,Yorkshire and The Humber,region,2022-10-12,12.7
E12000003,Yorkshire and The Humber,region,2022-10-11,12.8
E12000003,Yorkshire and The Humber,region,2022-10-10,13.1
E12000003,Yorkshire and The Humber,region,2022-10-09,13.2
E12000003,Yorkshire and The Humber,region,2022-10-08,13.5
E12000003,Yorkshire and The Humber,region,2022-10-07,13.2
E12000003,Yorkshire and The Humber,region,2022-10-06,13.1
E12000003,Yorkshire and The Humber,region,2022-10-05,13.0
E12000003,Yorkshire and The Humber,region,2022-10-04,12.6
E12000003,Yorkshire and The Humber,region,2022-10-03,12.5
E12000003,Yorkshire and The Humber,region,2022-10-02,11.2
E12000003,Yorkshire and The Humber,region,2022-10-01,10.6
E12000003,Yorkshire and The Humber,region,2022-09-30,10.3
E12000003,Yorkshire and The Humber,region,2022-09-29,10.0
E12000003,Yorkshire and The Humber,region,2022-09-28,9.7
E12000003,Yorkshire and The Humber,region,2022-09-27,9.8
E12000003,Yorkshire and The Humber,region,2022-09-26,9.6
E12000003,Yorkshire and The Humber,region,2022-09-25,9.1
E12000003,Yorkshire and The Humber,region,2022-09-24,8.7
E12000003,Yorkshire and The Humber,region,2022-09-23,8.5
E12000003,Yorkshire and The Humber,region,2022-09-22,8.0
E12000003,Yorkshire and The Humber,region,2022-09-21,7.6
E12000003,Yorkshire and The Humber,region,2022-09-20,6.9
E12000003,Yorkshire and The Humber,region,2022-09-19,6.3
E12000003,Yorkshire and The Humber,region,2022-09-18,6.1
E12000003,Yorkshire and The Humber,region,2022-09-17,5.8
E12000003,Yorkshire and The Humber,region,2022-09-16,5.7
E12000003,Yorkshire and The Humber,region,2022-09-15,5.7
E12000003,Yorkshire and The Humber,region,2022-09-14,5.6
E12000003,Yorkshire and The Humber,region,2022-09-13,5.5
E12000003,Yorkshire and The Humber,region,2022-09-12,5.6
E12000003,Yorkshire and The Humber,region,2022-09-11,5.7
E12000003,Yorkshire and The Humber,region,2022-09-10,5.5
E12000003,Yorkshire and The Humber,region,2022-09-09,5.5
E12000003,Yorkshire and The Humber,region,2022-09-08,5.5
E12000003,Yorkshire and The Humber,region,2022-09-07,5.7
E12000003,Yorkshire and The Humber,region,2022-09-06,5.8
E12000003,Yorkshire and The Humber,region,2022-09-05,5.5
E12000003,Yorkshire and The Humber,region,2022-09-04,5.2
E12000003,Yorkshire and The Humber,region,2022-09-03,5.2
E12000003,Yorkshire and The Humber,region,2022-09-02,5.2
E12000003,Yorkshire and The Humber,region,2022-09-01,5.1
E12000003,Yorkshire and The Humber,region,2022-08-31,5.1
E12000003,Yorkshire and The Humber,region,2022-08-30,5.1
E12000003,Yorkshire and The Humber,region,2022-08-29,4.9
E12000003,Yorkshire and The Humber,region,2022-08-28,5.0
E12000003,Yorkshire and The Humber,region,2022-08-27,5.0
E12000003,Yorkshire and The Humber,region,2022-08-26,5.1
E12000003,Yorkshire and The Humber,region,2022-08-25,5.3
E12000003,Yorkshire and The Humber,region,2022-08-24,5.3
E12000003,Yorkshire and The Humber,region,2022-08-23,5.3
E12000003,Yorkshire and The Humber,region,2022-08-22,5.8
E12000003,Yorkshire and The Humber,region,2022-08-21,5.8
E12000003,Yorkshire and The Humber,region,2022-08-20,6.1
E12000003,Yorkshire and The Humber,region,2022-08-19,6.2
E12000003,Yorkshire and The Humber,region,2022-08-18,6.3
E12000003,Yorkshire and The Humber,region,2022-08-17,6.5
E12000003,Yorkshire and The Humber,region,2022-08-16,6.7
E12000003,Yorkshire and The Humber,region,2022-08-15,7.0
E12000003,Yorkshire and The Humber,region,2022-08-14,6.9
E12000003,Yorkshire and The Humber,region,2022-08-13,6.9
E12000003,Yorkshire and The Humber,region,2022-08-12,7.1
E12000003,Yorkshire and The Humber,region,2022-08-11,7.0
E12000003,Yorkshire and The Humber,region,2022-08-10,7.4
E12000003,Yorkshire and The Humber,region,2022-08-09,7.4
E12000003,Yorkshire and The Humber,region,2022-08-08,7.4
E12000003,Yorkshire and The Humber,region,2022-08-07,7.5
E12000003,Yorkshire and The Humber,region,2022-08-06,7.6
E12000003,Yorkshire and The Humber,region,2022-08-05,7.8
E12000003,Yorkshire and The Humber,region,2022-08-04,7.9
E12000003,Yorkshire and The Humber,region,2022-08-03,7.9
E12000003,Yorkshire and The Humber,region,2022-08-02,8.2
E12000003,Yorkshire and The Humber,region,2022-08-01,8.6
E12000003,Yorkshire and The Humber,region,2022-07-31,8.4
E12000003,Yorkshire and The Humber,region,2022-07-30,8.6
E12000003,Yorkshire and The Humber,region,2022-07-29,8.7
E12000003,Yorkshire and The Humber,region,2022-07-28,9.1
E12000003,Yorkshire and The Humber,region,2022-07-27,9.5
E12000003,Yorkshire and The Humber,region,2022-07-26,9.9
E12000003,Yorkshire and The Humber,region,2022-07-25,10.1
E12000003,Yorkshire and The Humber,region,2022-07-24,10.6
E12000003,Yorkshire and The Humber,region,2022-07-23,10.7
E12000003,Yorkshire and The Humber,region,2022-07-22,11.1
E12000003,Yorkshire and The Humber,region,2022-07-21,11.3
E12000003,Yorkshire and The Humber,region,2022-07-20,11.8
E12000003,Yorkshire and The Humber,region,2022-07-19,11.8
E12000003,Yorkshire and The Humber,region,2022-07-18,12.1
E12000003,Yorkshire and The Humber,region,2022-07-17,11.8
E12000003,Yorkshire and The Humber,region,2022-07-16,11.9
E12000003,Yorkshire and The Humber,region,2022-07-15,12.0
E12000003,Yorkshire and The Humber,region,2022-07-14,12.3
E12000003,Yorkshire and The Humber,region,2022-07-13,12.4
E12000003,Yorkshire and The Humber,region,2022-07-12,12.4
E12000003,Yorkshire and The Humber,region,2022-07-11,12.5
E12000003,Yorkshire and The Humber,region,2022-07-10,12.4
E12000003,Yorkshire and The Humber,region,2022-07-09,12.1
E12000003,Yorkshire and The Humber,region,2022-07-08,12.0
E12000003,Yorkshire and The Humber,region,2022-07-07,11.9
E12000003,Yorkshire and The Humber,region,2022-07-06,11.7
E12000003,Yorkshire and The Humber,region,2022-07-05,11.7
E12000003,Yorkshire and The Humber,region,2022-07-04,11.1
E12000003,Yorkshire and The Humber,region,2022-07-03,10.5
E12000003,Yorkshire and The Humber,region,2022-07-02,10.3
E12000003,Yorkshire and The Humber,region,2022-07-01,10.1
E12000003,Yorkshire and The Humber,region,2022-06-30,10.1
E12000003,Yorkshire and The Humber,region,2022-06-29,9.7
E12000003,Yorkshire and The Humber,region,2022-06-28,9.4
E12000003,Yorkshire and The Humber,region,2022-06-27,9.5
E12000003,Yorkshire and The Humber,region,2022-06-26,8.9
E12000003,Yorkshire and The Humber,region,2022-06-25,8.5
E12000003,Yorkshire and The Humber,region,2022-06-24,8.2
E12000003,Yorkshire and The Humber,region,2022-06-23,7.7
E12000003,Yorkshire and The Humber,region,2022-06-22,7.5
E12000003,Yorkshire and The Humber,region,2022-06-21,7.2
E12000003,Yorkshire and The Humber,region,2022-06-20,6.7
E12000003,Yorkshire and The Humber,region,2022-06-19,6.4
E12000003,Yorkshire and The Humber,region,2022-06-18,6.2
E12000003,Yorkshire and The Humber,region,2022-06-17,6.0
E12000003,Yorkshire and The Humber,region,2022-06-16,5.7
E12000003,Yorkshire and The Humber,region,2022-06-15,5.6
E12000003,Yorkshire and The Humber,region,2022-06-14,5.4
E12000003,Yorkshire and The Humber,region,2022-06-13,5.2
E12000003,Yorkshire and The Humber,region,2022-06-12,4.7
E12000003,Yorkshire and The Humber,region,2022-06-11,4.6
E12000003,Yorkshire and The Humber,region,2022-06-10,4.5
E12000003,Yorkshire and The Humber,region,2022-06-09,4.3
E12000003,Yorkshire and The Humber,region,2022-06-08,3.9
E12000003,Yorkshire and The Humber,region,2022-06-07,3.7
E12000003,Yorkshire and The Humber,region,2022-06-06,3.6
E12000003,Yorkshire and The Humber,region,2022-06-05,3.4
E12000003,Yorkshire and The Humber,region,2022-06-04,3.2
E12000003,Yorkshire and The Humber,region,2022-06-03,3.1
E12000003,Yorkshire and The Humber,region,2022-06-02,3.0
E12000003,Yorkshire and The Humber,region,2022-06-01,3.0
E12000003,Yorkshire and The Humber,region,2022-05-31,3.0
E12000003,Yorkshire and The Humber,region,2022-05-30,2.9
E12000003,Yorkshire and The Humber,region,2022-05-29,2.8
E12000003,Yorkshire and The Humber,region,2022-05-28,2.9
E12000003,Yorkshire and The Humber,region,2022-05-27,2.9
E12000003,Yorkshire and The Humber,region,2022-05-26,3.1
E12000003,Yorkshire and The Humber,region,2022-05-25,3.2
E12000003,Yorkshire and The Humber,region,2022-05-24,3.3
E12000003,Yorkshire and The Humber,region,2022-05-23,3.4
E12000003,Yorkshire and The Humber,region,2022-05-22,3.6
E12000003,Yorkshire and The Humber,region,2022-05-21,3.7
E12000003,Yorkshire and The Humber,region,2022-05-20,3.8
E12000003,Yorkshire and The Humber,region,2022-05-19,3.8
E12000003,Yorkshire and The Humber,region,2022-05-18,3.8
E12000003,Yorkshire and The Humber,region,2022-05-17,3.9
E12000003,Yorkshire and The Humber,region,2022-05-16,4.0
E12000003,Yorkshire and The Humber,region,2022-05-15,4.0
E12000003,Yorkshire and The Humber,region,2022-05-14,4.1
E12000003,Yorkshire and The Humber,region,2022-05-13,4.2
E12000003,Yorkshire and The Humber,region,2022-05-12,4.4
E12000003,Yorkshire and The Humber,region,2022-05-11,4.5
E12000003,Yorkshire and The Humber,region,2022-05-10,4.7
E12000003,Yorkshire and The Humber,region,2022-05-09,4.7
E12000003,Yorkshire and The Humber,region,2022-05-08,4.7
E12000003,Yorkshire and The Humber,region,2022-05-07,4.9
E12000003,Yorkshire and The Humber,region,2022-05-06,5.0
E12000003,Yorkshire and The Humber,region,2022-05-05,5.3
E12000003,Yorkshire and The Humber,region,2022-05-04,5.6
E12000003,Yorkshire and The Humber,region,2022-05-03,5.6
E12000003,Yorkshire and The Humber,region,2022-05-02,5.9
E12000003,Yorkshire and The Humber,region,2022-05-01,6.0
E12000003,Yorkshire and The Humber,region,2022-04-30,6.1
E12000003,Yorkshire and The Humber,region,2022-04-29,6.5
E12000003,Yorkshire and The Humber,region,2022-04-28,6.7
E12000003,Yorkshire and The Humber,region,2022-04-27,7.1
E12000003,Yorkshire and The Humber,region,2022-04-26,7.5
E12000003,Yorkshire and The Humber,region,2022-04-25,7.8
E12000003,Yorkshire and The Humber,region,2022-04-24,8.0
E12000003,Yorkshire and The Humber,region,2022-04-23,8.3
E12000003,Yorkshire and The Humber,region,2022-04-22,8.4
E12000003,Yorkshire and The Humber,region,2022-04-21,8.9
E12000003,Yorkshire and The Humber,region,2022-04-20,9.2
E12000003,Yorkshire and The Humber,region,2022-04-19,9.5
E12000003,Yorkshire and The Humber,region,2022-04-18,9.9
E12000003,Yorkshire and The Humber,region,2022-04-17,10.1
E12000003,Yorkshire and The Humber,region,2022-04-16,10.3
E12000003,Yorkshire and The Humber,region,2022-04-15,10.1
E12000003,Yorkshire and The Humber,region,2022-04-14,10.0
E12000003,Yorkshire and The Humber,region,2022-04-13,10.2
E12000003,Yorkshire and The Humber,region,2022-04-12,10.4
E12000003,Yorkshire and The Humber,region,2022-04-11,10.5
E12000003,Yorkshire and The Humber,region,2022-04-10,10.8
E12000003,Yorkshire and The Humber,region,2022-04-09,11.1
E12000003,Yorkshire and The Humber,region,2022-04-08,11.9
E12000003,Yorkshire and The Humber,region,2022-04-07,13.4
E12000003,Yorkshire and The Humber,region,2022-04-06,14.6
E12000003,Yorkshire and The Humber,region,2022-04-05,17.0
E12000003,Yorkshire and The Humber,region,2022-04-04,18.8
E12000003,Yorkshire and The Humber,region,2022-04-03,20.7
E12000003,Yorkshire and The Humber,region,2022-04-02,21.6
E12000003,Yorkshire and The Humber,region,2022-04-01,22.6
E12000003,Yorkshire and The Humber,region,2022-03-31,23.4
E12000003,Yorkshire and The Humber,region,2022-03-30,24.2
E12000003,Yorkshire and The Humber,region,2022-03-29,24.5
E12000003,Yorkshire and The Humber,region,2022-03-28,24.6
E12000003,Yorkshire and The Humber,region,2022-03-27,24.3
E12000003,Yorkshire and The Humber,region,2022-03-26,24.3
E12000003,Yorkshire and The Humber,region,2022-03-25,24.2
E12000003,Yorkshire and The Humber,region,2022-03-24,24.0
E12000003,Yorkshire and The Humber,region,2022-03-23,23.5
E12000003,Yorkshire and The Humber,region,2022-03-22,22.8
E12000003,Yorkshire and The Humber,region,2022-03-21,22.1
E12000003,Yorkshire and The Humber,region,2022-03-20,21.1
E12000003,Yorkshire and The Humber,region,2022-03-19,20.9
E12000003,Yorkshire and The Humber,region,2022-03-18,20.6
E12000003,Yorkshire and The Humber,region,2022-03-17,20.1
E12000003,Yorkshire and The Humber,region,2022-03-16,19.5
E12000003,Yorkshire and The Humber,region,2022-03-15,19.2
E12000003,Yorkshire and The Humber,region,2022-03-14,18.5
E12000003,Yorkshire and The Humber,region,2022-03-13,17.5
E12000003,Yorkshire and The Humber,region,2022-03-12,16.7
E12000003,Yorkshire and The Humber,region,2022-03-11,16.1
E12000003,Yorkshire and The Humber,region,2022-03-10,15.2
E12000003,Yorkshire and The Humber,region,2022-03-09,14.5
E12000003,Yorkshire and The Humber,region,2022-03-08,13.7
E12000003,Yorkshire and The Humber,region,2022-03-07,13.0
E12000003,Yorkshire and The Humber,region,2022-03-06,11.9
E12000003,Yorkshire and The Humber,region,2022-03-05,11.6
E12000003,Yorkshire and The Humber,region,2022-03-04,11.3
E12000003,Yorkshire and The Humber,region,2022-03-03,10.8
E12000003,Yorkshire and The Humber,region,2022-03-02,10.4
E12000003,Yorkshire and The Humber,region,2022-03-01,10.1
E12000003,Yorkshire and The Humber,region,2022-02-28,10.0
E12000003,Yorkshire and The Humber,region,2022-02-27,9.8
E12000003,Yorkshire and The Humber,region,2022-02-26,9.8
