areaCode,areaName,areaType,date,newDeaths28DaysByPublishDate
E12000002,North West,region,2020-09-20,4
E12000002,North West,region,2020-09-19,12
E12000002,North West,region,2020-09-18,15
E12000002,North West,region,2020-09-17,5
E12000002,North West,region,2020-09-16,7
E12000002,North West,region,2020-09-15,1
E12000002,North West,region,2020-09-14,2
E12000002,North West,region,2020-09-13,2
E12000002,North West,region,2020-09-12,2
E12000002,North West,region,2020-09-11,4
E12000002,North West,region,2020-09-10,9
E12000002,North West,region,2020-09-09,2
E12000002,North West,region,2020-09-08,11
E12000002,North West,region,2020-09-07,3
E12000002,North West,region,2020-09-06,0
E12000002,North West,region,2020-09-05,2
E12000002,North West,region,2020-09-04,1
E12000002,North West,region,2020-09-03,2
E12000002,North West,region,2020-09-02,1
E12000002,North West,region,2020-09-01,1
E12000002,North West,region,2020-08-31,1
E12000002,North West,region,2020-08-30,3
E12000002,North West,region,2020-08-29,0
E12000002,North West,region,2020-08-28,2
E12000002,North West,region,2020-08-27,9
E12000002,North West,region,2020-08-26,7
E12000002,North West,region,2020-08-25,7
E12000002,North West,region,2020-08-24,0
E12000002,North West,region,2020-08-23,2
E12000002,North West,region,2020-08-22,2
E12000002,North West,region,2020-08-21,4
E12000002,North West,region,2020-08-20,0
E12000002,North West,region,2020-08-19,7
E12000002,North West,region,2020-08-18,6
E12000002,North West,region,2020-08-17,1
E12000003,Yorkshire and The Humber,region,2023-07-06,9
E12000003,Yorkshire and The Humber,region,2023-07-05,0
E12000003,Yorkshire and The Humber,region,2023-07-04,0
E12000003,Yorkshire and The Humber,region,2023-07-03,0
E12000003,Yorkshire and The Humber,region,2023-07-02,0
E12000003,Yorkshire and The Humber,region,2023-07-01,0
E12000003,Yorkshire and The Humber,region,2023-06-30,0
E12000003,Yorkshire and The Humber,region,2023-06-29,15
E12000003,Yorkshire and The Humber,region,2023-06-28,0
E12000003,Yorkshire and The Humber,region,2023-06-27,0
E12000003,Yorkshire and The Humber,region,2023-06-26,0
E12000003,Yorkshire and The Humber,region,2023-06-25,0
E12000003,Yorkshire and The Humber,region,2023-06-24,0
E12000003,Yorkshire and The Humber,region,2023-06-23,0
E12000003,Yorkshire and The Humber,region,2023-06-22,13
E12000003,Yorkshire and The Humber,region,2023-06-21,0
E12000003,Yorkshire and The Humber,region,2023-06-20,0
E12000003,Yorkshire and The Humber,region,2023-06-19,0
E12000003,Yorkshire and The Humber,region,2023-06-18,0
E12000003,Yorkshire and The Humber,region,2023-06-17,0
E12000003,Yorkshire and The Humber,region,2023-06-16,0
E12000003,Yorkshire and The Humber,region,2023-06-15,25
E12000003,Yorkshire and The Humber,region,2023-06-14,0
E12000003,Yorkshire and The Humber,region,2023-06-13,0
E12000003,Yorkshire and The Humber,region,2023-06-12,0
E12000003,Yorkshire and The Humber,region,2023-06-11,0
E12000003,Yorkshire and The Humber,region,2023-06-10,0
E12000003,Yorkshire and The Humber,region,2023-06-09,0
E12000003,Yorkshire and The Humber,region,2023-06-08,33
E12000003,Yorkshire and The Humber,region,2023-06-07,0
E12000003,Yorkshire and The Humber,region,2023-06-06,0
E12000003,Yorkshire and The Humber,region,2023-06-05,0
E12000003,Yorkshire and The Humber,region,2023-06-04,0
E12000003,Yorkshire and The Humber,region,2023-06-03,0
E12000003,Yorkshire and The Humber,region,2023-06-02,0
E12000003,Yorkshire and The Humber,region,2023-06-01,33
E12000003,Yorkshire and The Humber,region,2023-05-31,0
E12000003,Yorkshire and The Humber,region,2023-05-30,0
E12000003,Yorkshire and The Humber,region,2023-05-29,0
E12000003,Yorkshire and The Humber,region,2023-05-28,0
E12000003,Yorkshire and The Humber,region,2023-05-27,0
E12000003,Yorkshire and The Humber,region,2023-05-26,0
E12000003,Yorkshire and The Humber,region,2023-05-25,27
E12000003,Yorkshire and The Humber,region,2023-05-24,0
E12000003,Yorkshire and The Humber,region,2023-05-23,0
E12000003,Yorkshire and The Humber,region,2023-05-22,0
E12000003,Yorkshire and The Humber,region,2023-05-21,0
E12000003,Yorkshire and The Humber,region,2023-05-20,0
E12000003,Yorkshire and The Humber,region,2023-05-19,0
E12000003,Yorkshire and The Humber,region,2023-05-18,31
E12000003,Yorkshire and The Humber,region,2023-05-17,0
E12000003,Yorkshire and The Humber,region,2023-05-16,0
E12000003,Yorkshire and The Humber,region,2023-05-15,0
E12000003,Yorkshire and The Humber,region,2023-05-14,0
E12000003,Yorkshire and The Humber,region,2023-05-13,0
E12000003,Yorkshire and The Humber,region,2023-05-12,0
E12000003,Yorkshire and The Humber,region,2023-05-11,47
E12000003,Yorkshire and The Humber,region,2023-05-10,0
E12000003,Yorkshire and The Humber,region,2023-05-09,0
E12000003,Yorkshire and The Humber,region,2023-05-08,0
E12000003,Yorkshire and The Humber,region,2023-05-07,0
E12000003,Yorkshire and The Humber,region,2023-05-06,0
E12000003,Yorkshire and The Humber,region,2023-05-05,0
E12000003,Yorkshire and The Humber,region,2023-05-04,67
E12000003,Yorkshire and The Humber,region,2023-05-03,0
E12000003,Yorkshire and The Humber,region,2023-05-02,0
E12000003,Yorkshire and The Humber,region,2023-05-01,0
E12000003,Yorkshire and The Humber,region,2023-04-30,0
E12000003,Yorkshire and The Humber,region,2023-04-29,0
E12000003,Yorkshire and The Humber,region,2023-04-28,0
E12000003,Yorkshire and The Humber,region,2023-04-27,71
E12000003,Yorkshire and The Humber,region,2023-04-26,0
E12000003,Yorkshire and The Humber,region,2023-04-25,0
E12000003,Yorkshire and The Humber,region,2023-04-24,0
E12000003,Yorkshire and The Humber,region,2023-04-23,0
E12000003,Yorkshire and The Humber,region,2023-04-22,0
E12000003,Yorkshire and The Humber,region,2023-04-21,0
E12000003,Yorkshire and The Humber,region,2023-04-20,65
E12000003,Yorkshire and The Humber,region,2023-04-19,0
E12000003,Yorkshire and The Humber,region,2023-04-18,0
E12000003,Yorkshire and The Humber,region,2023-04-17,0
E12000003,Yorkshire and The Humber,region,2023-04-16,0
E12000003,Yorkshire and The Humber,region,2023-04-15,0
E12000003,Yorkshire and The Humber,region,2023-04-14,0
E12000003,Yorkshire and The Humber,region,2023-04-13,92
E12000003,Yorkshire and The Humber,region,2023-04-12,0
E12000003,Yorkshire and The Humber,region,2023-04-11,0
E12000003,Yorkshire and The Humber,region,2023-04-10,0
E12000003,Yorkshire and The Humber,region,2023-04-09,0
E12000003,Yorkshire and The Humber,region,2023-04-08,0
E12000003,Yorkshire and The Humber,region,2023-04-07,0
E12000003,Yorkshire and The Humber,region,2023-04-06,103
E12000003,Yorkshire and The Humber,region,2023-04-05,0
E12000003,Yorkshire and The Humber,region,2023-04-04,0
E12000003,Yorkshire and The Humber,region,2023-04-03,0
E12000003,Yorkshire and The Humber,region,2023-04-02,0
E12000003,Yorkshire and The Humber,region,2023-04-01,0
E12000003,Yorkshire and The Humber,region,2023-03-31,0
E12000003,Yorkshire and The Humber,region,2023-03-30,79
E12000003,Yorkshire and The Humber,region,2023-03-29,0
E12000003,Yorkshire and The Humber,region,2023-03-28,0
E12000003,Yorkshire and The Humber,region,2023-03-27,0
E12000003,Yorkshire and The Humber,region,2023-03-26,0
E12000003,Yorkshire and The Humber,region,2023-03-25,0
E12000003,Yorkshire and The Humber,region,2023-03-24,0
E12000003,Yorkshire and The Humber,region,2023-03-23,116
E12000003,Yorkshire and The Humber,region,2023-03-22,0
E12000003,Yorkshire and The Humber,region,2023-03-21,0
E12000003,Yorkshire and The Humber,region,2023-03-20,0
E12000003,Yorkshire and The Humber,region,2023-03-19,0
E12000003,Yorkshire and The Humber,region,2023-03-18,0
E12000003,Yorkshire and The Humber,region,2023-03-17,0
E12000003,Yorkshire and The Humber,region,2023-03-16,104
E12000003,Yorkshire and The Humber,region,2023-03-15,0
E12000003,Yorkshire and The Humber,region,2023-03-14,0
E12000003,Yorkshire and The Humber,region,2023-03-13,0
E12000003,Yorkshire and The Humber,region,2023-03-12,0
E12000003,Yorkshire and The Humber,region,2023-03-11,0
E12000003,Yorkshire and The Humber,region,2023-03-10,0
E12000003,Yorkshire and The Humber,region,2023-03-09,83
E12000003,Yorkshire and The Humber,region,2023-03-08,0
E12000003,Yorkshire and The Humber,region,2023-03-07,0
E12000003,Yorkshire and The Humber,region,2023-03-06,0
E12000003,Yorkshire and The Humber,region,2023-03-05,0
E12000003,Yorkshire and The Humber,region,2023-03-04,0
E12000003,Yorkshire and The Humber,region,2023-03-03,0
E12000003,Yorkshire and The Humber,region,2023-03-02,72
E12000003,Yorkshire and The Humber,region,2023-03-01,0
E12000003,Yorkshire and The Humber,region,2023-02-28,0
E12000003,Yorkshire and The Humber,region,2023-02-27,0
E12000003,Yorkshire and The Humber,region,2023-02-26,0
E12000003,Yorkshire and The Humber,region,2023-02-25,0
E12000003,Yorkshire and The Humber,region,2023-02-24,0
E12000003,Yorkshire and The Humber,region,2023-02-23,76
E12000003,Yorkshire and The Humber,region,2023-02-22,0
E12000003,Yorkshire and The Humber,region,2023-02-21,0
E12000003,Yorkshire and The Humber,region,2023-02-20,0
E12000003,Yorkshire and The Humber,region,2023-02-19,0
E12000003,Yorkshire and The Humber,region,2023-02-18,0
E12000003,Yorkshire and The Humber,region,2023-02-17,0
E12000003,Yorkshire and The Humber,region,2023-02-16,78
E12000003,Yorkshire and The Humber,region,2023-02-15,0
E12000003,Yorkshire and The Humber,region,2023-02-14,0
E12000003,Yorkshire and The Humber,region,2023-02-13,0
E12000003,Yorkshire and The Humber,region,2023-02-12,0
E12000003,Yorkshire and The Humber,region,2023-02-11,0
E12000003,Yorkshire and The Humber,region,2023-02-10,0
E12000003,Yorkshire and The Humber,region,2023-02-09,66
E12000003,Yorkshire and The Humber,region,2023-02-08,0
E12000003,Yorkshire and The Humber,region,2023-02-07,0
E12000003,Yorkshire and The Humber,region,2023-02-06,0
E12000003,Yorkshire and The Humber,region,2023-02-05,0
E12000003,Yorkshire and The Humber,region,2023-02-04,0
E12000003,Yorkshire and The Humber,region,2023-02-03,0
E12000003,Yorkshire and The Humber,region,2023-02-02,72
E12000003,Yorkshire and The Humber,region,2023-02-01,0
E12000003,Yorkshire and The Humber,region,2023-01-31,0
E12000003,Yorkshire and The Humber,region,2023-01-30,0
E12000003,Yorkshire and The Humber,region,2023-01-29,0
E12000003,Yorkshire and The Humber,region,2023-01-28,0
E12000003,Yorkshire and The Humber,region,2023-01-27,0
E12000003,Yorkshire and The Humber,region,2023-01-26,94
E12000003,Yorkshire and The Humber,region,2023-01-25,0
E12000003,Yorkshire and The Humber,region,2023-01-24,0
E12000003,Yorkshire and The Humber,region,2023-01-23,0
E12000003,Yorkshire and The Humber,region,2023-01-22,0
E12000003,Yorkshire and The Humber,region,2023-01-21,0
E12000003,Yorkshire and The Humber,region,2023-01-20,0
E12000003,Yorkshire and The Humber,region,2023-01-19,95
E12000003,Yorkshire and The Humber,region,2023-01-18,0
E12000003,Yorkshire and The Humber,region,2023-01-17,0
E12000003,Yorkshire and The Humber,region,2023-01-16,0
E12000003,Yorkshire and The Humber,region,2023-01-15,0
E12000003,Yorkshire and The Humber,region,2023-01-14,0
E12000003,Yorkshire and The Humber,region,2023-01-13,0
E12000003,Yorkshire and The Humber,region,2023-01-12,93
E12000003,Yorkshire and The Humber,region,2023-01-11,0
E12000003,Yorkshire and The Humber,region,2023-01-10,0
E12000003,Yorkshire and The Humber,region,2023-01-09,0
E12000003,Yorkshire and The Humber,region,2023-01-08,0
E12000003,Yorkshire and The Humber,region,2023-01-07,0
E12000003,Yorkshire and The Humber,region,2023-01-06,0
E12000003,Yorkshire and The Humber,region,2023-01-05,179
E12000003,Yorkshire and The Humber,region,2023-01-04,0
E12000003,Yorkshire and The Humber,region,2023-01-03,0
E12000003,Yorkshire and The Humber,region,2023-01-02,0
E12000003,Yorkshire and The Humber,region,2023-01-01,0
E12000003,Yorkshire and The Humber,region,2022-12-31,0
E12000003,Yorkshire and The Humber,region,2022-12-30,0
E12000003,Yorkshire and The Humber,region,2022-12-29,0
E12000003,Yorkshire and The Humber,region,2022-12-28,0
E12000003,Yorkshire and The Humber,region,2022-12-27,0
E12000003,Yorkshire and The Humber,region,2022-12-26,0
E12000003,Yorkshire and The Humber,region,2022-12-25,0
E12000003,Yorkshire and The Humber,region,2022-12-24,0
E12000003,Yorkshire and The Humber,region,2022-12-23,0
E12000003,Yorkshire and The Humber,region,2022-12-22,50
E12000003,Yorkshire and The Humber,region,2022-12-21,0
E12000003,Yorkshire and The Humber,region,2022-12-20,0
E12000003,Yorkshire and The Humber,region,2022-12-19,0
E12000003,Yorkshire and The Humber,region,2022-12-18,0
E12000003,Yorkshire and The Humber,region,2022-12-17,0
E12000003,Yorkshire and The Humber,region,2022-12-16,0
E12000003,Yorkshire and The Humber,region,2022-12-15,50
E12000003,Yorkshire and The Humber,region,2022-12-14,0
E12000003,Yorkshire and The Humber,region,2022-12-13,0
E12000003,Yorkshire and The Humber,region,2022-12-12,0
E12000003,Yorkshire and The Humber,region,2022-12-11,0
E12000003,Yorkshire and The Humber,region,2022-12-10,0
E12000003,Yorkshire and The Humber,region,2022-12-09,0
E12000003,Yorkshire and The Humber,region,2022-12-08,42
E12000003,Yorkshire and The Humber,region,2022-12-07,0
E12000003,Yorkshire and The Humber,region,2022-12-06,0
E12000003,Yorkshire and The Humber,region,2022-12-05,0
E12000003,Yorkshire and The Humber,region,2022-12-04,0
E12000003,Yorkshire and The Humber,region,2022-12-03,0
E12000003,Yorkshire and The Humber,region,2022-12-02,0
E12000003,Yorkshire and The Humber,region,2022-12-01,32
E12000003,Yorkshire and The Humber,region,2022-11-30,0
E12000003,Yorkshire and The Humber,region,2022-11-29,0
E12000003,Yorkshire and The Humber,region,2022-11-28,0
E12000003,Yorkshire and The Humber,region,2022-11-27,0
E12000003,Yorkshire and The Humber,region,2022-11-26,0
E12000003,Yorkshire and The Humber,region,2022-11-25,0
E12000003,Yorkshire and The Humber,region,2022-11-24,66
E12000003,Yorkshire and The Humber,region,2022-11-23,0
E12000003,Yorkshire and The Humber,region,2022-11-22,0
E12000003,Yorkshire and The Humber,region,2022-11-21,0
E12000003,Yorkshire and The Humber,region,2022-11-20,0
E12000003,Yorkshire and The Humber,region,2022-11-19,0
E12000003,Yorkshire and The Humber,region,2022-11-18,0
E12000003,Yorkshire and The Humber,region,2022-11-17,68
E12000003,Yorkshire and The Humber,region,2022-11-16,0
E12000003,Yorkshire and The Humber,region,2022-11-15,0
E12000003,Yorkshire and The Humber,region,2022-11-14,0
